filename,label
n01514859_sketch_25.jpeg,n01514859
n01514859_sketch_26.jpeg,n01514859
n01514859_sketch_27.jpeg,n01514859
n01514859_sketch_28.jpeg,n01514859
n01514859_sketch_29.jpeg,n01514859
n01514859_sketch_3.jpeg,n01514859
n01514859_sketch_30.jpeg,n01514859
n01514859_sketch_31.jpeg,n01514859
n01514859_sketch_32.jpeg,n01514859
n01514859_sketch_33.jpeg,n01514859
n01514859_sketch_34.jpeg,n01514859
n01514859_sketch_35.jpeg,n01514859
n01514859_sketch_36.jpeg,n01514859
n01514859_sketch_37.jpeg,n01514859
n01514859_sketch_38.jpeg,n01514859
n01514859_sketch_39.jpeg,n01514859
n01514859_sketch_4.jpeg,n01514859
n01514859_sketch_40.jpeg,n01514859
n01514859_sketch_41.jpeg,n01514859
n01514859_sketch_42.jpeg,n01514859
n01514859_sketch_43.jpeg,n01514859
n01514859_sketch_44.jpeg,n01514859
n01514859_sketch_45.jpeg,n01514859
n01514859_sketch_46.jpeg,n01514859
n01514859_sketch_47.jpeg,n01514859
n01514859_sketch_48.jpeg,n01514859
n01514859_sketch_49.jpeg,n01514859
n01514859_sketch_5.jpeg,n01514859
n01514859_sketch_50.jpeg,n01514859
n01514859_sketch_6.jpeg,n01514859
n01514859_sketch_7.jpeg,n01514859
n01514859_sketch_8.jpeg,n01514859
n01514859_sketch_9.jpeg,n01514859
n01518878_sketch_0.jpeg,n01518878
n01518878_sketch_1.jpeg,n01518878
n01518878_sketch_10.jpeg,n01518878
n01518878_sketch_11.jpeg,n01518878
n01518878_sketch_12.jpeg,n01518878
n01518878_sketch_13.jpeg,n01518878
n01518878_sketch_14.jpeg,n01518878
n01518878_sketch_15.jpeg,n01518878
n01518878_sketch_16.jpeg,n01518878
n01518878_sketch_17.jpeg,n01518878
n01518878_sketch_18.jpeg,n01518878
n01518878_sketch_19.jpeg,n01518878
n01518878_sketch_2.jpeg,n01518878
n01518878_sketch_20.jpeg,n01518878
n01518878_sketch_21.jpeg,n01518878
n01518878_sketch_22.jpeg,n01518878
n01518878_sketch_23.jpeg,n01518878
n01518878_sketch_24.jpeg,n01518878
n01518878_sketch_25.jpeg,n01518878
n01518878_sketch_26.jpeg,n01518878
n01518878_sketch_27.jpeg,n01518878
n01518878_sketch_28.jpeg,n01518878
n01518878_sketch_29.jpeg,n01518878
n01518878_sketch_3.jpeg,n01518878
n01518878_sketch_30.jpeg,n01518878
n01518878_sketch_31.jpeg,n01518878
n01518878_sketch_32.jpeg,n01518878
n01518878_sketch_33.jpeg,n01518878
n01518878_sketch_34.jpeg,n01518878
n01518878_sketch_35.jpeg,n01518878
n01518878_sketch_36.jpeg,n01518878
n01518878_sketch_37.jpeg,n01518878
n01518878_sketch_38.jpeg,n01518878
n01518878_sketch_39.jpeg,n01518878
n01518878_sketch_4.jpeg,n01518878
n01518878_sketch_40.jpeg,n01518878
n01518878_sketch_41.jpeg,n01518878
n01518878_sketch_42.jpeg,n01518878
n01518878_sketch_43.jpeg,n01518878
n01518878_sketch_44.jpeg,n01518878
n01518878_sketch_45.jpeg,n01518878
n01518878_sketch_46.jpeg,n01518878
n01518878_sketch_47.jpeg,n01518878
n01518878_sketch_48.jpeg,n01518878
n01518878_sketch_49.jpeg,n01518878
n01518878_sketch_5.jpeg,n01518878
n01518878_sketch_50.jpeg,n01518878
n01518878_sketch_6.jpeg,n01518878
n01518878_sketch_7.jpeg,n01518878
n01518878_sketch_8.jpeg,n01518878
n01518878_sketch_9.jpeg,n01518878
n01530575_sketch_0.jpeg,n01530575
n01530575_sketch_1.jpeg,n01530575
n01530575_sketch_10.jpeg,n01530575
n01530575_sketch_11.jpeg,n01530575
n01530575_sketch_12.jpeg,n01530575
n01530575_sketch_13.jpeg,n01530575
n01530575_sketch_14.jpeg,n01530575
n01530575_sketch_15.jpeg,n01530575
n01530575_sketch_16.jpeg,n01530575
n01530575_sketch_17.jpeg,n01530575
n01530575_sketch_18.jpeg,n01530575
n01530575_sketch_19.jpeg,n01530575
n01530575_sketch_2.jpeg,n01530575
n01530575_sketch_20.jpeg,n01530575
n01530575_sketch_21.jpeg,n01530575
n01530575_sketch_22.jpeg,n01530575
n01530575_sketch_23.jpeg,n01530575
n01530575_sketch_24.jpeg,n01530575
n01530575_sketch_25.jpeg,n01530575
n01530575_sketch_26.jpeg,n01530575
n01530575_sketch_27.jpeg,n01530575
n01530575_sketch_28.jpeg,n01530575
n01530575_sketch_29.jpeg,n01530575
n01530575_sketch_3.jpeg,n01530575
n01530575_sketch_30.jpeg,n01530575
n01530575_sketch_31.jpeg,n01530575
n01530575_sketch_32.jpeg,n01530575
n01530575_sketch_33.jpeg,n01530575
n01530575_sketch_34.jpeg,n01530575
n01530575_sketch_35.jpeg,n01530575
n01530575_sketch_36.jpeg,n01530575
n01530575_sketch_37.jpeg,n01530575
n01530575_sketch_38.jpeg,n01530575
n01530575_sketch_39.jpeg,n01530575
n01530575_sketch_4.jpeg,n01530575
n01530575_sketch_40.jpeg,n01530575
n01530575_sketch_41.jpeg,n01530575
n01530575_sketch_42.jpeg,n01530575
n01530575_sketch_43.jpeg,n01530575
n01530575_sketch_44.jpeg,n01530575
n01530575_sketch_45.jpeg,n01530575
n01530575_sketch_46.jpeg,n01530575
n01530575_sketch_47.jpeg,n01530575
n01530575_sketch_48.jpeg,n01530575
n01530575_sketch_49.jpeg,n01530575
n01530575_sketch_5.jpeg,n01530575
n01530575_sketch_50.jpeg,n01530575
n01530575_sketch_6.jpeg,n01530575
n01530575_sketch_7.jpeg,n01530575
n01530575_sketch_8.jpeg,n01530575
n01530575_sketch_9.jpeg,n01530575
n01531178_sketch_0.jpeg,n01531178
n01531178_sketch_1.jpeg,n01531178
n01531178_sketch_10.jpeg,n01531178
n01531178_sketch_11.jpeg,n01531178
n01531178_sketch_12.jpeg,n01531178
n01531178_sketch_13.jpeg,n01531178
n01531178_sketch_14.jpeg,n01531178
n01531178_sketch_15.jpeg,n01531178
n01531178_sketch_16.jpeg,n01531178
n01531178_sketch_17.jpeg,n01531178
n01531178_sketch_18.jpeg,n01531178
n01531178_sketch_19.jpeg,n01531178
n01531178_sketch_2.jpeg,n01531178
n01531178_sketch_20.jpeg,n01531178
n01531178_sketch_21.jpeg,n01531178
n01531178_sketch_22.jpeg,n01531178
n01531178_sketch_23.jpeg,n01531178
n01531178_sketch_24.jpeg,n01531178
n01531178_sketch_25.jpeg,n01531178
n01531178_sketch_26.jpeg,n01531178
n01531178_sketch_27.jpeg,n01531178
n01531178_sketch_28.jpeg,n01531178
n01531178_sketch_29.jpeg,n01531178
n01531178_sketch_3.jpeg,n01531178
n01531178_sketch_30.jpeg,n01531178
n01531178_sketch_31.jpeg,n01531178
n01531178_sketch_32.jpeg,n01531178
n01531178_sketch_33.jpeg,n01531178
n01531178_sketch_34.jpeg,n01531178
n01531178_sketch_35.jpeg,n01531178
n01531178_sketch_36.jpeg,n01531178
n01531178_sketch_37.jpeg,n01531178
n01531178_sketch_38.jpeg,n01531178
n01531178_sketch_39.jpeg,n01531178
n01531178_sketch_4.jpeg,n01531178
n01531178_sketch_40.jpeg,n01531178
n01531178_sketch_41.jpeg,n01531178
n01531178_sketch_42.jpeg,n01531178
n01531178_sketch_43.jpeg,n01531178
n01531178_sketch_44.jpeg,n01531178
n01531178_sketch_45.jpeg,n01531178
n01531178_sketch_46.jpeg,n01531178
n01531178_sketch_47.jpeg,n01531178
n01531178_sketch_48.jpeg,n01531178
n01531178_sketch_49.jpeg,n01531178
n01531178_sketch_5.jpeg,n01531178
n01531178_sketch_50.jpeg,n01531178
n01531178_sketch_6.jpeg,n01531178
n01531178_sketch_7.jpeg,n01531178
n01531178_sketch_8.jpeg,n01531178
n01531178_sketch_9.jpeg,n01531178
n01532829_sketch_0.jpeg,n01532829
n01532829_sketch_1.jpeg,n01532829
n01532829_sketch_10.jpeg,n01532829
n01532829_sketch_11.jpeg,n01532829
n01532829_sketch_12.jpeg,n01532829
n01532829_sketch_13.jpeg,n01532829
n01532829_sketch_14.jpeg,n01532829
n01532829_sketch_15.jpeg,n01532829
n01532829_sketch_16.jpeg,n01532829
n01532829_sketch_17.jpeg,n01532829
n01532829_sketch_18.jpeg,n01532829
n01532829_sketch_19.jpeg,n01532829
n01532829_sketch_2.jpeg,n01532829
n01532829_sketch_20.jpeg,n01532829
n01532829_sketch_21.jpeg,n01532829
n01532829_sketch_22.jpeg,n01532829
n01532829_sketch_23.jpeg,n01532829
n01532829_sketch_24.jpeg,n01532829
n01532829_sketch_25.jpeg,n01532829
n01532829_sketch_26.jpeg,n01532829
n01532829_sketch_27.jpeg,n01532829
n01532829_sketch_28.jpeg,n01532829
n01532829_sketch_29.jpeg,n01532829
n01532829_sketch_3.jpeg,n01532829
n01532829_sketch_30.jpeg,n01532829
n01532829_sketch_31.jpeg,n01532829
n01532829_sketch_32.jpeg,n01532829
n01532829_sketch_33.jpeg,n01532829
n01532829_sketch_34.jpeg,n01532829
n01532829_sketch_35.jpeg,n01532829
n01532829_sketch_36.jpeg,n01532829
n01532829_sketch_37.jpeg,n01532829
n01532829_sketch_38.jpeg,n01532829
n01532829_sketch_39.jpeg,n01532829
n01532829_sketch_4.jpeg,n01532829
n01532829_sketch_40.jpeg,n01532829
n01532829_sketch_41.jpeg,n01532829
n01532829_sketch_42.jpeg,n01532829
n01532829_sketch_43.jpeg,n01532829
n01532829_sketch_44.jpeg,n01532829
n01532829_sketch_45.jpeg,n01532829
n01532829_sketch_46.jpeg,n01532829
n01532829_sketch_47.jpeg,n01532829
n01532829_sketch_48.jpeg,n01532829
n01532829_sketch_49.jpeg,n01532829
n01532829_sketch_5.jpeg,n01532829
n01532829_sketch_50.jpeg,n01532829
n01532829_sketch_6.jpeg,n01532829
n01532829_sketch_7.jpeg,n01532829
n01532829_sketch_8.jpeg,n01532829
n01532829_sketch_9.jpeg,n01532829
n01534433_sketch_0.jpeg,n01534433
n01534433_sketch_1.jpeg,n01534433
n01534433_sketch_10.jpeg,n01534433
n01534433_sketch_11.jpeg,n01534433
